wavelength,"(17, 62)","(21, 59)","(26, 56)","(29, 53)","(31, 49)","(34, 45)","(38, 42)","(41, 38)","(44, 35)","(47, 31)","(49, 26)","(53, 23)","(58, 18)","(62, 12)","(66, 8)","(22, 67)","(26, 64)","(31, 60)","(35, 57)","(36, 53)","(40, 50)","(43, 47)","(46, 43)","(49, 40)","(54, 36)","(57, 31)","(61, 28)","(65, 23)","(68, 17)","(73, 13)","(30, 73)","(33, 69)","(37, 65)","(40, 62)","(43, 59)","(46, 55)","(49, 50)","(52, 47)","(57, 45)","(59, 40)","(63, 36)","(66, 32)","(70, 28)","(73, 22)","(78, 18)","(34, 77)","(39, 74)","(42, 69)","(45, 66)","(49, 63)","(52, 59)","(55, 56)","(58, 53)","(61, 48)","(66, 45)","(68, 40)","(71, 35)","(75, 32)","(79, 26)","(84, 22)","(39, 81)","(43, 77)","(46, 73)","(49, 70)","(53, 67)","(56, 62)","(60, 59)","(63, 56)","(66, 52)","(71, 48)","(73, 44)","(77, 40)","(81, 34)","(84, 29)","(87, 24)","(68, 79)","(68, 79)","(68, 79)","(68, 79)","(68, 79)","(68, 79)"
610.114,0.107914,0.0590256,0.0602987,0.118632,0.102026,0.0791996,0.12959,0.100724,0.0746684,0.124789,0.111409,0.092919,0.116178,0.112625,0.112623,0.10771,0.0602344,0.0982055,0.101575,0.0685079,0.12324,0.115686,0.0748547,0.134286,0.0471725,0.142802,0.126945,0.125213,0.121089,0.0474714,0.100761,0.0981369,0.0705034,0.0827732,0.11165,0.0826943,0.113892,0.0995943,0.182164,0.0967385,0.120694,0.0951166,0.127125,0.148551,0.0954499,0.123675,0.0665812,0.122298,0.135744,0.117063,0.184609,0.0660498,0.122225,0.0891546,0.104839,0.133998,0.126597,0.124184,0.110663,0.0528223,0.119416,0.0958016,0.0960847,0.0806809,0.15041,0.145966,0.176577,0.218642,0.205514,0.224251,0.215887,0.209357,0.191071,0.186428,0.191527,0,0,0,0,0,0
612.349,0.111535,0.0589161,0.0600901,0.12013,0.0949366,0.0777965,0.125125,0.0981987,0.0768905,0.121501,0.0999679,0.0875924,0.106087,0.105975,0.119281,0.101889,0.0612825,0.0983169,0.0968276,0.0655758,0.117447,0.110887,0.0789685,0.136149,0.0484641,0.133084,0.124524,0.120693,0.126612,0.0478492,0.103115,0.096987,0.0661079,0.0859488,0.114504,0.0819151,0.113825,0.104006,0.184685,0.0956175,0.128178,0.087236,0.143329,0.140311,0.0875928,0.118851,0.0713162,0.116405,0.129902,0.118765,0.179599,0.0634865,0.12187,0.0886764,0.102678,0.130048,0.126572,0.121297,0.114804,0.0508408,0.117358,0.0941964,0.091083,0.0754836,0.157937,0.140873,0.170374,0.218465,0.201425,0.214471,0.208488,0.206618,0.187497,0.19146,0.194557,0,0,0,0,0,0
614.583,0.117344,0.0582686,0.0559874,0.114012,0.0980273,0.0731942,0.120838,0.0990702,0.0805561,0.129342,0.109463,0.0870924,0.103223,0.109415,0.120547,0.105512,0.0637272,0.101114,0.10268,0.0673064,0.123423,0.110846,0.0768278,0.137744,0.0518029,0.140709,0.131991,0.129186,0.123738,0.0469005,0.100138,0.090722,0.0677623,0.08349,0.113281,0.0837945,0.108231,0.103819,0.173249,0.0975156,0.126155,0.090083,0.143181,0.141423,0.0932564,0.1196,0.0672698,0.118875,0.137142,0.118506,0.189619,0.0667116,0.125425,0.0897175,0.106407,0.132761,0.131399,0.118686,0.111508,0.0544814,0.123236,0.09523,0.0992659,0.0776219,0.158345,0.140147,0.179512,0.211388,0.206231,0.210406,0.222004,0.213634,0.190424,0.185462,0.19008,0,0,0,0,0,0
616.817,0.108729,0.057164,0.0575435,0.114671,0.0992286,0.0786761,0.121039,0.0949721,0.0791935,0.125963,0.108464,0.0907444,0.107208,0.107731,0.117247,0.0998789,0.0606415,0.101964,0.0969871,0.0676781,0.12208,0.105329,0.0773479,0.133697,0.0498202,0.135678,0.137382,0.127236,0.121159,0.0461852,0.101203,0.0918918,0.0655465,0.0782428,0.118418,0.0764376,0.115021,0.0981199,0.186796,0.089471,0.118584,0.0940763,0.13142,0.141186,0.0949982,0.122672,0.0711238,0.120579,0.140917,0.119349,0.183665,0.0669376,0.119119,0.093129,0.105568,0.133785,0.131741,0.120327,0.107702,0.0476192,0.1186,0.0913373,0.0922338,0.0804673,0.144486,0.145712,0.175432,0.221572,0.202033,0.210517,0.225272,0.21668,0.191691,0.187524,0.194522,0,0,0,0,0,0
619.052,0.116067,0.0569401,0.0577968,0.117217,0.0963759,0.0823677,0.123678,0.0924149,0.0879093,0.128371,0.10798,0.0910856,0.109888,0.103872,0.117099,0.107999,0.0674274,0.096812,0.101086,0.0649252,0.118731,0.109059,0.0773017,0.132796,0.0496753,0.135399,0.130883,0.133742,0.124575,0.0473258,0.104415,0.0923317,0.0602217,0.0858484,0.11775,0.0806561,0.115384,0.104721,0.181027,0.0950358,0.130424,0.0884168,0.138728,0.141644,0.0919198,0.123305,0.0703959,0.12077,0.14089,0.121587,0.176963,0.0637664,0.126706,0.0968399,0.0996164,0.130791,0.131448,0.121692,0.117601,0.0477298,0.121174,0.0930912,0.0909166,0.0806715,0.158472,0.143809,0.168306,0.219307,0.194779,0.216873,0.217547,0.217071,0.191956,0.196884,0.197516,0,0,0,0,0,0
621.286,0.11545,0.0577166,0.0615862,0.117386,0.104566,0.0773582,0.121578,0.0964608,0.0788698,0.122885,0.109015,0.0890361,0.110531,0.109222,0.120362,0.108426,0.0634442,0.0986617,0.0969128,0.0658497,0.121646,0.112795,0.0822302,0.134592,0.0467593,0.131098,0.132076,0.125241,0.122908,0.0447053,0.107818,0.095633,0.0626004,0.0818247,0.113772,0.0767003,0.111235,0.104015,0.174943,0.0923094,0.12624,0.0897058,0.138666,0.144467,0.0992001,0.123041,0.0675637,0.111337,0.137742,0.122745,0.183478,0.0640069,0.124691,0.0891429,0.104323,0.134982,0.129238,0.120627,0.107212,0.0508338,0.121047,0.088513,0.0922714,0.082474,0.151151,0.1391,0.179444,0.220902,0.206175,0.218084,0.219745,0.216495,0.194433,0.18838,0.192299,0,0,0,0,0,0
623.521,0.114674,0.0564916,0.0566855,0.123719,0.0970527,0.0795104,0.122629,0.094679,0.0769857,0.122266,0.116208,0.0859243,0.112509,0.113898,0.122954,0.104545,0.0667803,0.099048,0.0992067,0.0699087,0.122429,0.110141,0.0769883,0.138082,0.0470141,0.13997,0.137121,0.129093,0.127207,0.0464103,0.106446,0.0979182,0.0608477,0.0811525,0.115791,0.0766018,0.116901,0.104977,0.18596,0.0994057,0.124843,0.0938314,0.135428,0.138089,0.100499,0.124947,0.0699638,0.124955,0.135323,0.119647,0.186644,0.0656922,0.126987,0.0909253,0.105093,0.133082,0.129958,0.123217,0.117721,0.0492845,0.123715,0.0929243,0.0898801,0.0769462,0.149145,0.147924,0.178098,0.218102,0.205025,0.220207,0.214858,0.215217,0.189064,0.19001,0.192989,0,0,0,0,0,0
625.755,0.111051,0.0522079,0.0561624,0.123351,0.0933539,0.0763285,0.12512,0.0946602,0.0780393,0.123063,0.110559,0.0947595,0.103097,0.103603,0.128661,0.102307,0.0608934,0.0972486,0.0976002,0.0625422,0.123814,0.110824,0.0762682,0.139245,0.0503298,0.136451,0.131304,0.120327,0.122427,0.047031,0.103757,0.0977496,0.063308,0.0767513,0.118054,0.0761191,0.112477,0.0941897,0.17936,0.0923989,0.128874,0.0912695,0.14274,0.141849,0.0924447,0.123229,0.0641222,0.1173,0.138352,0.121339,0.18663,0.0614922,0.122527,0.0899776,0.0967764,0.12941,0.129193,0.120961,0.112437,0.0449037,0.119208,0.0885021,0.0889175,0.0769709,0.150067,0.148201,0.181782,0.211935,0.192801,0.223827,0.221085,0.212902,0.187358,0.193452,0.196776,0,0,0,0,0,0
627.99,0.112588,0.0528462,0.0529438,0.122022,0.0987704,0.0793595,0.129658,0.0986198,0.0851043,0.124975,0.106023,0.0853719,0.11453,0.112146,0.125763,0.107812,0.0669975,0.101351,0.102101,0.0645481,0.12091,0.115572,0.0847312,0.136888,0.0545987,0.135635,0.129969,0.129563,0.126661,0.0409342,0.106098,0.0920999,0.0655068,0.0810534,0.118406,0.0754571,0.116013,0.101941,0.189544,0.0900409,0.122729,0.097632,0.146599,0.148128,0.0930708,0.128595,0.0678765,0.121566,0.143146,0.120553,0.182938,0.0691761,0.122909,0.0922861,0.108729,0.139101,0.127352,0.123618,0.117366,0.0486543,0.117809,0.0936263,0.0899627,0.0864296,0.152405,0.151544,0.17866,0.217785,0.20401,0.215545,0.224346,0.215998,0.192599,0.192774,0.195332,0,0,0,0,0,0
630.224,0.113643,0.0550124,0.0530484,0.118381,0.0928137,0.081355,0.126622,0.0982367,0.0813157,0.118455,0.101889,0.0957815,0.108148,0.107777,0.12504,0.10814,0.0661826,0.0960106,0.103744,0.0627983,0.123562,0.113415,0.0797887,0.137286,0.0435999,0.13827,0.13493,0.128877,0.128578,0.0473943,0.109573,0.0947924,0.0576792,0.0843094,0.118435,0.0730665,0.114915,0.095871,0.178581,0.0886728,0.119497,0.0917423,0.137398,0.143614,0.0943291,0.115765,0.0686642,0.122408,0.14419,0.120723,0.183644,0.0653863,0.122714,0.0891413,0.109483,0.140611,0.130702,0.120138,0.118552,0.0444891,0.124017,0.0952481,0.0911498,0.0758167,0.149693,0.148285,0.172415,0.214399,0.205584,0.225794,0.22673,0.220856,0.194068,0.183757,0.19504,0,0,0,0,0,0
632.458,0.114551,0.057713,0.0568644,0.117784,0.0970011,0.086338,0.123173,0.0952393,0.0836963,0.126172,0.111225,0.0892144,0.111479,0.109173,0.123103,0.108514,0.0691753,0.101087,0.105904,0.0656134,0.125061,0.112081,0.0804051,0.147738,0.0533657,0.144555,0.131916,0.130033,0.129883,0.0444427,0.103058,0.0982738,0.0622761,0.0869401,0.121645,0.0753654,0.113423,0.102754,0.187892,0.102835,0.131267,0.0991258,0.137337,0.152334,0.100432,0.125937,0.0691789,0.120857,0.141872,0.119543,0.184085,0.0629172,0.122565,0.0957823,0.105611,0.140556,0.133184,0.127598,0.118788,0.0442277,0.11791,0.0914126,0.09805,0.0770009,0.153085,0.148378,0.179751,0.220399,0.215359,0.230401,0.224395,0.21236,0.198763,0.198349,0.196025,0,0,0,0,0,0
634.693,0.117447,0.0597179,0.053243,0.117365,0.0958276,0.0805446,0.126626,0.0983473,0.0778217,0.124635,0.115725,0.0900465,0.114803,0.109108,0.124777,0.105704,0.0668927,0.10548,0.105301,0.068402,0.113793,0.113864,0.0787148,0.12902,0.0472245,0.140652,0.140018,0.120339,0.125888,0.0443257,0.108993,0.0954025,0.0617047,0.0869028,0.115471,0.0732985,0.114826,0.106225,0.186621,0.092934,0.122974,0.0946921,0.141953,0.138683,0.0969555,0.130075,0.0711345,0.120545,0.140834,0.123774,0.18432,0.0595825,0.126687,0.0901633,0.10808,0.139659,0.123419,0.126303,0.114924,0.0450895,0.124036,0.0920651,0.0918228,0.0750726,0.152746,0.145794,0.172595,0.219802,0.207294,0.218986,0.221339,0.217573,0.195479,0.198052,0.200251,0,0,0,0,0,0
636.927,0.116825,0.0541306,0.053517,0.119047,0.102388,0.0855238,0.126186,0.104595,0.0782071,0.124568,0.114247,0.0960324,0.112042,0.111971,0.126825,0.108525,0.0672965,0.101926,0.104996,0.0650103,0.125289,0.109939,0.086842,0.142856,0.0491669,0.143036,0.134685,0.130693,0.132057,0.0460286,0.112563,0.0992828,0.065931,0.0850396,0.123664,0.074272,0.109554,0.101932,0.185396,0.093764,0.127766,0.0963499,0.142833,0.147397,0.0950604,0.121146,0.070475,0.122745,0.146903,0.125513,0.184424,0.0703762,0.124465,0.0991447,0.10716,0.137994,0.134325,0.122971,0.113995,0.0448277,0.125646,0.0882215,0.0924506,0.0826108,0.153354,0.150289,0.183567,0.227228,0.209041,0.217363,0.2302,0.22303,0.200964,0.198284,0.194165,0,0,0,0,0,0
639.162,0.11898,0.0510284,0.05227,0.114393,0.0975191,0.0805052,0.127273,0.101708,0.079132,0.12272,0.110588,0.0895875,0.113782,0.110408,0.133366,0.112932,0.0683977,0.101478,0.103525,0.0660067,0.11936,0.115641,0.0882588,0.13989,0.0494951,0.142437,0.134027,0.127278,0.131508,0.0479639,0.107126,0.102511,0.0646966,0.0880599,0.123871,0.0707716,0.111072,0.100404,0.191923,0.093238,0.126209,0.0904649,0.142795,0.143855,0.0949223,0.123758,0.0643207,0.125316,0.148922,0.128267,0.192928,0.073326,0.123232,0.0946242,0.106797,0.133103,0.136092,0.124323,0.11852,0.0462186,0.126824,0.0927644,0.0871347,0.0700552,0.149391,0.152429,0.1836,0.225012,0.209815,0.219023,0.229944,0.218497,0.189819,0.191669,0.192874,0,0,0,0,0,0
641.396,0.122362,0.0531443,0.0514063,0.120816,0.096169,0.0838491,0.130372,0.102017,0.0796247,0.127074,0.119867,0.0926537,0.115012,0.112531,0.130122,0.108091,0.0665178,0.106349,0.0996574,0.0701787,0.12814,0.118169,0.0819219,0.138787,0.0513132,0.144282,0.139596,0.128688,0.130183,0.0503961,0.107877,0.100564,0.0633066,0.0878398,0.117673,0.0719758,0.118166,0.109722,0.182876,0.10004,0.131264,0.0968632,0.138057,0.145605,0.0947023,0.12971,0.0714305,0.12144,0.144735,0.121249,0.190245,0.0650385,0.118069,0.0956738,0.105034,0.136127,0.138762,0.127579,0.123709,0.0460702,0.133794,0.0958813,0.0938915,0.0797367,0.158835,0.151098,0.175145,0.22304,0.202484,0.224934,0.229327,0.215215,0.197615,0.199314,0.193667,0,0,0,0,0,0
643.631,0.113955,0.0485575,0.0465795,0.120709,0.0989846,0.07707,0.131537,0.0970922,0.083073,0.123707,0.115481,0.0952168,0.112513,0.116828,0.128027,0.109112,0.0616612,0.0985661,0.107721,0.0656679,0.120053,0.11934,0.0850315,0.138127,0.0498408,0.141277,0.133371,0.127122,0.132027,0.0405062,0.111952,0.107793,0.0619679,0.0811708,0.117449,0.0685171,0.120953,0.10387,0.189749,0.0899252,0.126404,0.0978049,0.140415,0.147171,0.0967344,0.12635,0.071247,0.124407,0.144497,0.122663,0.190397,0.0642851,0.126465,0.0913935,0.1062,0.13858,0.140298,0.119942,0.11999,0.0452628,0.124557,0.0935971,0.0860746,0.0735622,0.15579,0.150171,0.177113,0.221907,0.204311,0.220315,0.227216,0.212676,0.18997,0.19318,0.198721,0,0,0,0,0,0
645.865,0.120284,0.0560309,0.052515,0.118209,0.103189,0.0823028,0.127635,0.101837,0.0838631,0.126854,0.121965,0.0941618,0.112407,0.117651,0.130433,0.104613,0.0676763,0.100806,0.103043,0.0691361,0.126981,0.117024,0.0855797,0.143539,0.0477887,0.137481,0.141168,0.123878,0.135175,0.0487509,0.103297,0.103661,0.0595142,0.0872854,0.122804,0.0738041,0.117787,0.107998,0.195988,0.0975429,0.125883,0.0939976,0.139601,0.151184,0.0969716,0.130594,0.0640657,0.123376,0.151433,0.134783,0.183432,0.0672939,0.121221,0.0952711,0.106265,0.143398,0.133038,0.1245,0.121684,0.0471115,0.129524,0.0983072,0.0875952,0.07302,0.157315,0.156859,0.176342,0.220805,0.220221,0.225337,0.228888,0.216516,0.19188,0.195531,0.203369,0,0,0,0,0,0
648.099,0.121133,0.0506464,0.0504995,0.118675,0.0921325,0.0797859,0.130057,0.100582,0.0790736,0.13262,0.116193,0.0868619,0.111527,0.116367,0.136577,0.110942,0.0680576,0.107717,0.0973373,0.0662204,0.124344,0.113598,0.0848303,0.138214,0.0493916,0.134488,0.135254,0.127726,0.139391,0.0439085,0.106661,0.0976335,0.0610486,0.092228,0.120162,0.069717,0.118347,0.101286,0.184878,0.087274,0.128468,0.0939537,0.144096,0.149567,0.0968424,0.130563,0.0698898,0.124672,0.143771,0.122823,0.192987,0.0684009,0.122641,0.0953436,0.112057,0.144669,0.130712,0.125879,0.123846,0.0427486,0.123436,0.0887566,0.0877653,0.0746486,0.157764,0.149996,0.180831,0.23012,0.204762,0.219296,0.223139,0.224991,0.200753,0.194692,0.202798,0,0,0,0,0,0
650.334,0.119093,0.0455496,0.0488276,0.124864,0.105658,0.0807991,0.126218,0.0998907,0.0847122,0.125198,0.11715,0.0952857,0.117392,0.116392,0.133436,0.114069,0.0678002,0.105284,0.102743,0.0653803,0.12544,0.111825,0.0856418,0.137772,0.0504199,0.134463,0.141409,0.133002,0.131968,0.0513699,0.109453,0.0996534,0.0577579,0.0855545,0.126725,0.0678286,0.124912,0.104079,0.190237,0.0924088,0.126337,0.106016,0.138931,0.140681,0.0978491,0.126362,0.0705506,0.125868,0.150292,0.136074,0.189449,0.0668007,0.131392,0.0988182,0.106898,0.146564,0.135177,0.120604,0.121756,0.0428788,0.124302,0.0919622,0.0823354,0.077869,0.150881,0.149664,0.184314,0.225127,0.205123,0.212883,0.221335,0.218044,0.201113,0.198966,0.203546,0,0,0,0,0,0
652.568,0.118638,0.0468877,0.0504403,0.126758,0.107231,0.0814359,0.129978,0.104534,0.0821224,0.133027,0.119106,0.0931333,0.107952,0.110244,0.138653,0.110842,0.0654262,0.106751,0.101383,0.0652416,0.124307,0.113099,0.0903149,0.145303,0.050923,0.143288,0.141275,0.134776,0.13979,0.0433836,0.108471,0.0945095,0.0551676,0.0836615,0.121856,0.067963,0.124872,0.0983455,0.192956,0.0878823,0.127765,0.0960901,0.149313,0.152346,0.0962872,0.134302,0.068803,0.129021,0.146313,0.122529,0.181626,0.0645097,0.12123,0.0989218,0.107511,0.137186,0.126598,0.117029,0.12654,0.0410239,0.128649,0.0911724,0.0852434,0.074948,0.158118,0.152692,0.17472,0.218869,0.204799,0.224489,0.228789,0.205668,0.197445,0.199338,0.193819,0,0,0,0,0,0
654.803,0.116237,0.0465203,0.0527351,0.1272,0.103402,0.0851281,0.136336,0.101337,0.0844895,0.125838,0.124952,0.0941429,0.112109,0.109437,0.133916,0.113712,0.0662916,0.0991159,0.105614,0.0677717,0.124859,0.112301,0.0865904,0.142987,0.061179,0.141003,0.136109,0.129501,0.13971,0.0479493,0.109873,0.103442,0.0539785,0.0856488,0.12298,0.0655145,0.111541,0.107277,0.190268,0.0829941,0.131957,0.10088,0.142262,0.146186,0.0994886,0.132414,0.0683341,0.125935,0.148757,0.13311,0.187006,0.0677533,0.129903,0.0958243,0.109783,0.139245,0.138683,0.127352,0.125435,0.0422603,0.132679,0.0933654,0.0876017,0.0764318,0.155154,0.157855,0.186611,0.217607,0.207877,0.220801,0.228836,0.216179,0.193823,0.1926,0.196517,0,0,0,0,0,0
657.037,0.119976,0.0459245,0.0528952,0.123978,0.106908,0.0846035,0.124916,0.109266,0.0842325,0.129888,0.115344,0.0849839,0.113803,0.117873,0.134415,0.114585,0.0706384,0.1119,0.0999295,0.0685881,0.126311,0.114462,0.0918632,0.14415,0.0531265,0.139557,0.134289,0.134074,0.133757,0.0459966,0.103104,0.103308,0.0513298,0.0861585,0.123968,0.0639165,0.128268,0.10412,0.191931,0.0822533,0.132817,0.0951056,0.142418,0.143832,0.0946318,0.135876,0.0686346,0.125374,0.151752,0.130229,0.184902,0.0685329,0.126565,0.0930405,0.10675,0.149884,0.13807,0.127654,0.12373,0.0440092,0.134241,0.0939598,0.081145,0.0731505,0.153501,0.140128,0.185167,0.218026,0.202663,0.219831,0.232176,0.217201,0.196417,0.193496,0.200916,0,0,0,0,0,0
659.272,0.127223,0.042725,0.0529437,0.127954,0.10382,0.0797199,0.131592,0.102946,0.0856989,0.125839,0.118754,0.0963331,0.118173,0.116506,0.143064,0.111615,0.0654482,0.101994,0.108635,0.0671474,0.129007,0.11297,0.0904382,0.144047,0.0524304,0.138692,0.143116,0.131568,0.142015,0.047504,0.111485,0.103006,0.0543527,0.0881886,0.126284,0.0662435,0.12135,0.100953,0.189986,0.0855382,0.133723,0.101788,0.14097,0.153508,0.10177,0.130475,0.0697234,0.124144,0.151163,0.126312,0.187895,0.0691824,0.128752,0.0995149,0.116697,0.147344,0.137069,0.132277,0.128243,0.0420761,0.126882,0.0914093,0.0852113,0.0760606,0.160265,0.154675,0.185003,0.221439,0.210118,0.222778,0.227675,0.219904,0.199062,0.199935,0.201124,0,0,0,0,0,0
661.506,0.120161,0.0446735,0.0476321,0.122493,0.10353,0.086753,0.131656,0.106434,0.0819699,0.119964,0.115116,0.0978396,0.110889,0.111672,0.141596,0.113943,0.0616099,0.105387,0.102417,0.0659557,0.124035,0.120385,0.089587,0.13851,0.0535983,0.137506,0.136692,0.132673,0.141374,0.0429335,0.113085,0.106832,0.052471,0.0917883,0.12615,0.0657599,0.12027,0.107242,0.18867,0.088626,0.138173,0.0992278,0.141035,0.149685,0.0918239,0.128084,0.0667341,0.127983,0.155838,0.125657,0.182296,0.0664196,0.128052,0.0982431,0.110422,0.141561,0.140283,0.123403,0.118795,0.0368379,0.127733,0.0881529,0.0812154,0.0754993,0.156483,0.159964,0.178853,0.224208,0.211472,0.226944,0.23102,0.212535,0.193854,0.198854,0.192257,0,0,0,0,0,0
663.74,0.119771,0.0430015,0.0471267,0.125907,0.104169,0.0863414,0.131176,0.101977,0.0867621,0.130399,0.112374,0.0942095,0.11482,0.118339,0.143712,0.105695,0.06995,0.103924,0.107206,0.0639308,0.129033,0.119308,0.0888459,0.148594,0.0534394,0.146917,0.136893,0.133207,0.138265,0.046242,0.112035,0.108644,0.0570457,0.0931886,0.127492,0.0621303,0.119227,0.11457,0.188919,0.0850959,0.133697,0.101801,0.145153,0.146397,0.0973908,0.133147,0.065493,0.130035,0.150065,0.133031,0.182679,0.0711811,0.127644,0.104038,0.10684,0.150918,0.136355,0.129032,0.126292,0.034983,0.130519,0.098788,0.0739083,0.0756659,0.164196,0.15039,0.187037,0.224539,0.208539,0.228161,0.231718,0.22435,0.205585,0.19947,0.203975,0,0,0,0,0,0
665.975,0.11585,0.04426,0.0466484,0.129283,0.105259,0.0847064,0.129264,0.105246,0.0821155,0.130443,0.122087,0.0958344,0.112542,0.117111,0.132568,0.111651,0.0668022,0.109276,0.10184,0.0712104,0.123566,0.111624,0.0945463,0.14506,0.054419,0.14011,0.137196,0.133905,0.13752,0.0424113,0.115761,0.104852,0.049854,0.0850711,0.119941,0.0609201,0.1209,0.116399,0.188614,0.0853958,0.13214,0.102911,0.14457,0.146667,0.0951455,0.134157,0.0676258,0.128915,0.149868,0.128266,0.185599,0.0615713,0.125629,0.0960734,0.11199,0.150219,0.138705,0.125751,0.128585,0.0425567,0.136509,0.0918133,0.0834824,0.0801004,0.150144,0.147007,0.187599,0.21752,0.210604,0.225981,0.220617,0.218226,0.196997,0.192481,0.210334,0,0,0,0,0,0
668.209,0.123154,0.0425394,0.0450029,0.123824,0.104992,0.0843426,0.1377,0.104823,0.0818562,0.125429,0.121493,0.0918411,0.113155,0.117889,0.144654,0.106859,0.0671308,0.107331,0.105198,0.0676972,0.132722,0.115794,0.0924919,0.138554,0.0523242,0.141671,0.143695,0.135979,0.141375,0.0481254,0.118934,0.105212,0.0514524,0.0894384,0.124922,0.0637579,0.130537,0.107464,0.183818,0.088688,0.132023,0.106517,0.146894,0.15311,0.0983419,0.132273,0.0676279,0.134209,0.151822,0.126409,0.186001,0.0695696,0.124448,0.098516,0.110384,0.1513,0.138413,0.122724,0.130839,0.0398937,0.134741,0.0955521,0.0783098,0.0778277,0.160336,0.162485,0.185971,0.221277,0.207897,0.224431,0.233647,0.222761,0.196487,0.202909,0.201127,0,0,0,0,0,0
670.444,0.127797,0.0425776,0.0440231,0.119662,0.102755,0.0808589,0.133688,0.1057,0.0788291,0.130972,0.121943,0.0879766,0.122266,0.120658,0.139632,0.115559,0.0660208,0.106623,0.111548,0.0659867,0.125073,0.117829,0.086403,0.151118,0.0557488,0.144801,0.141061,0.136122,0.140785,0.0455134,0.117972,0.107086,0.0536909,0.0914357,0.123723,0.0613989,0.12168,0.101532,0.190163,0.0849426,0.124469,0.100857,0.145906,0.145697,0.100844,0.137506,0.0629753,0.12559,0.148327,0.121272,0.185253,0.0677584,0.126493,0.0927786,0.113405,0.150663,0.13385,0.124031,0.127906,0.0369594,0.132981,0.0983855,0.0825418,0.0775529,0.162172,0.158507,0.18498,0.222317,0.214613,0.218808,0.22799,0.209731,0.194212,0.196225,0.199335,0,0,0,0,0,0
672.678,0.123013,0.0387673,0.0425007,0.13199,0.109329,0.0835641,0.142143,0.104905,0.0883609,0.130986,0.11845,0.103486,0.118665,0.112954,0.151665,0.112892,0.0637598,0.105699,0.106533,0.0678504,0.127979,0.122086,0.0887309,0.149991,0.0528543,0.139694,0.145392,0.141241,0.14146,0.0472386,0.115871,0.110839,0.0535727,0.0886647,0.125095,0.0629078,0.124931,0.102819,0.188036,0.084135,0.129833,0.0982055,0.153768,0.159663,0.105328,0.130922,0.0669435,0.128246,0.154946,0.134223,0.181772,0.0715782,0.128698,0.101849,0.112245,0.150477,0.135366,0.134802,0.126596,0.0326974,0.135268,0.0958168,0.08259,0.0832349,0.16375,0.158267,0.184982,0.228212,0.211147,0.227712,0.23161,0.221184,0.200828,0.199383,0.208742,0,0,0,0,0,0
674.913,0.12365,0.0414446,0.0423001,0.117786,0.105526,0.0851187,0.136447,0.106632,0.0845578,0.130886,0.119751,0.0979936,0.12143,0.118789,0.136259,0.119107,0.0669681,0.109262,0.105514,0.0703785,0.131129,0.118571,0.0860975,0.146096,0.0510123,0.137995,0.145028,0.131634,0.14097,0.0425103,0.109311,0.105961,0.0460911,0.0862288,0.129051,0.0570451,0.120783,0.107097,0.18759,0.0813523,0.129786,0.104145,0.143953,0.148039,0.101027,0.134861,0.0714096,0.122998,0.154195,0.127932,0.188655,0.070007,0.126819,0.0935984,0.111415,0.150244,0.13975,0.126854,0.132501,0.0398156,0.138155,0.0878002,0.0775691,0.0757471,0.15767,0.16135,0.186326,0.228148,0.216319,0.221947,0.224328,0.220514,0.196231,0.196539,0.20536,0,0,0,0,0,0
677.147,0.128793,0.039378,0.0457054,0.126192,0.10364,0.0866624,0.135606,0.0981762,0.0880252,0.134795,0.12878,0.0937891,0.116862,0.120116,0.152839,0.113866,0.0700384,0.105975,0.107311,0.0697262,0.130251,0.123717,0.0947116,0.143283,0.054501,0.143131,0.13878,0.135946,0.151154,0.0469603,0.116455,0.114491,0.0469883,0.0892907,0.126113,0.0586641,0.119085,0.109339,0.197197,0.0854801,0.132606,0.103404,0.151116,0.148056,0.104318,0.131307,0.0656121,0.136074,0.162477,0.134636,0.190577,0.0706654,0.128122,0.0986237,0.110621,0.157375,0.143562,0.12938,0.126217,0.0358475,0.138353,0.0960763,0.0811888,0.0765696,0.152958,0.158423,0.187571,0.227168,0.222579,0.233509,0.230153,0.217539,0.205877,0.196204,0.212192,0,0,0,0,0,0
679.381,0.125748,0.0391785,0.0442147,0.129962,0.10834,0.0820889,0.138111,0.105309,0.0899205,0.136504,0.117532,0.0919979,0.118239,0.120951,0.141425,0.114685,0.0645926,0.114665,0.112193,0.0677703,0.131578,0.120605,0.0892601,0.148124,0.0544868,0.138983,0.140255,0.130579,0.147386,0.0456335,0.117926,0.107508,0.0491605,0.0850448,0.121155,0.0594819,0.121984,0.108256,0.194594,0.0861286,0.131471,0.098608,0.147104,0.149522,0.108844,0.134971,0.0639791,0.127695,0.152973,0.134173,0.190439,0.0691492,0.125594,0.0938959,0.112185,0.151738,0.137267,0.127148,0.127674,0.0338357,0.132865,0.0886069,0.0756063,0.0715612,0.161372,0.154136,0.181881,0.222494,0.214214,0.225187,0.235773,0.224822,0.19657,0.205196,0.215827,0,0,0,0,0,0
